"","ID.true","Word","Label","ConcValCombo","Task","BlockOrder","Response","Accuracy","EventTime","Value","RT","LogRT"
"1114","5f763e6e7632050c3712feac","spit","test_val","concrete-negative","Valence","CV","negative",1,1728925485973,"negative",1994.5,7.59814867134546
"1115","5f763e6e7632050c3712feac","hope","test_val","abstract-positive","Valence","CV","positive",1,1728925487406,"positive",1503.5,7.31555100242858
"1116","5f763e6e7632050c3712feac","distrust","test_val","abstract-negative","Valence","CV","negative",1,1728925489512,"negative",1863,7.52994337060159
"1117","5f763e6e7632050c3712feac","wish","test_val","abstract-positive","Valence","CV","positive",1,1728925491389,"positive",2302,7.74153358928183
"1118","5f763e6e7632050c3712feac","believe","test_val","abstract-positive","Valence","CV","positive",1,1728925493053,"positive",2229.5,7.70953262406753
"1119","5f763e6e7632050c3712feac","inspire","test_val","abstract-positive","Valence","CV","positive",1,1728925495488,"positive",2305.25,7.74294440941925
"1120","5f763e6e7632050c3712feac","intimidate","test_val","abstract-negative","Valence","CV","positive",0,1728925496947,"positive",2135,7.66622192566273
"1121","65bbdbd7bc3559a97b37263d","violate","test_conc","abstract-negative","Concrete","CV","concrete",0,1728925592225,"concrete",1598.5,7.3768209684999
"1122","65bbdbd7bc3559a97b37263d","bleed","test_conc","concrete-negative","Concrete","CV","abstract",0,1728925594002,"abstract",1679.5,7.42625140905235
"1123","65bbdbd7bc3559a97b37263d","carjack","test_conc","concrete-negative","Concrete","CV","abstract",0,1728925595501,"abstract",1484.5,7.30283329420381
"1124","65bbdbd7bc3559a97b37263d","displease","test_conc","abstract-negative","Concrete","CV","concrete",0,1728925597259,"concrete",1555,7.34923082461333
"1125","65bbdbd7bc3559a97b37263d","puke","test_conc","concrete-negative","Concrete","CV","abstract",0,1728925598779,"abstract",1457,7.2841348061952
"1126","65bbdbd7bc3559a97b37263d","barf","test_conc","concrete-negative","Concrete","CV","abstract",0,1728925600107,"abstract",1388.5,7.23597930674685
"1127","65bbdbd7bc3559a97b37263d","dance","test_conc","concrete-positive","Concrete","CV","abstract",0,1728925601518,"abstract",1384.5,7.23309434261102
"1128","65bbdbd7bc3559a97b37263d","degrade","test_conc","abstract-negative","Concrete","CV","concrete",0,1728925603169,"concrete",1449,7.27862894232068
"1129","65bbdbd7bc3559a97b37263d","fulfill","test_conc","abstract-positive","Concrete","CV","concrete",0,1728925604689,"concrete",1496,7.31055015853442
"1130","65bbdbd7bc3559a97b37263d","condemn","test_conc","abstract-negative","Concrete","CV","concrete",0,1728925606130,"concrete",1444.5,7.27551851990629
"1131","65bbdbd7bc3559a97b37263d","cook","test_conc","concrete-positive","Concrete","CV","abstract",0,1728925607669,"abstract",1568.5,7.35787502763073
"1132","65bbdbd7bc3559a97b37263d","bathe","test_conc","concrete-positive","Concrete","CV","abstract",0,1728925609105,"abstract",1466,7.2902928824466
"1133","65bbdbd7bc3559a97b37263d","swing","test_conc","concrete-positive","Concrete","CV","abstract",0,1728925610821,"abstract",1614.5,7.38678059019833
"1134","65bbdbd7bc3559a97b37263d","smooch","test_conc","concrete-positive","Concrete","CV","abstract",0,1728925612222,"abstract",1488,7.30518821539304
"1135","65bbdbd7bc3559a97b37263d","imagine","test_conc","abstract-positive","Concrete","CV","concrete",0,1728925613808,"concrete",1613,7.38585107812521
"1136","65bbdbd7bc3559a97b37263d","hate","test_conc","abstract-negative","Concrete","CV","concrete",0,1728925615300,"concrete",1431,7.26612877955645
"1137","65bbdbd7bc3559a97b37263d","inspire","test_conc","abstract-positive","Concrete","CV","concrete",0,1728925616610,"concrete",1367,7.22037383672395
"1138","65bbdbd7bc3559a97b37263d","annoy","test_conc","abstract-negative","Concrete","CV","concrete",0,1728925617910,"concrete",1402,7.24565506759454
"1139","65bbdbd7bc3559a97b37263d","sleep","test_conc","concrete-positive","Concrete","CV","abstract",0,1728925619340,"abstract",1434.5,7.26857163542142
"1140","65bbdbd7bc3559a97b37263d","intimidate","test_conc","abstract-negative","Concrete","CV","abstract",1,1728925621055,"abstract",1572.5,7.3604219885746
"1141","65bbdbd7bc3559a97b37263d","laugh","test_conc","concrete-positive","Concrete","CV","abstract",0,1728925622695,"abstract",1579,7.36454701425564
"1142","65bbdbd7bc3559a97b37263d","excite","test_conc","abstract-positive","Concrete","CV","abstract",1,1728925624047,"abstract",1452.5,7.28104148872607
"1143","65bbdbd7bc3559a97b37263d","weep","test_conc","concrete-negative","Concrete","CV","abstract",0,1728925625632,"abstract",1638,7.40123126441302
"1144","65bbdbd7bc3559a97b37263d","distrust","test_conc","abstract-negative","Concrete","CV","concrete",0,1728925627030,"concrete",1363,7.21744343169653
"1145","65bbdbd7bc3559a97b37263d","profane","test_conc","abstract-negative","Concrete","CV","concrete",0,1728925628478,"concrete",1456,7.28344822875663
"1146","65bbdbd7bc3559a97b37263d","kiss","test_conc","concrete-positive","Concrete","CV","abstract",0,1728925629921,"abstract",1428.5,7.26438022167083
"1147","65bbdbd7bc3559a97b37263d","wish","test_conc","abstract-positive","Concrete","CV","abstract",1,1728925631733,"abstract",1597.5,7.37619518625169
"1148","65bbdbd7bc3559a97b37263d","slap","test_conc","concrete-negative","Concrete","CV","abstract",0,1728925633349,"abstract",1588.5,7.37054545370957
"1149","65bbdbd7bc3559a97b37263d","vomit","test_conc","concrete-negative","Concrete","CV","abstract",0,1728925634788,"abstract",1362,7.21670948670946
"1150","65bbdbd7bc3559a97b37263d","zing","test_conc","abstract-positive","Concrete","CV","concrete",0,1728925636459,"concrete",1806.5,7.4991465505877
"1151","65bbdbd7bc3559a97b37263d","admired","test_conc","abstract-positive","Concrete","CV","concrete",0,1728925637922,"concrete",1496.5,7.31088432729275
"1152","65bbdbd7bc3559a97b37263d","disown","test_conc","abstract-negative","Concrete","CV","concrete",0,1728925639156,"concrete",1356.25,7.21247881728877
"1153","65bbdbd7bc3559a97b37263d","enlighten","test_conc","abstract-positive","Concrete","CV","concrete",0,1728925640453,"concrete",1428.5,7.26438022167083
"1154","65bbdbd7bc3559a97b37263d","sing","test_conc","concrete-positive","Concrete","CV","abstract",0,1728925641845,"abstract",1378.5,7.22875123046385
"1155","65bbdbd7bc3559a97b37263d","hope","test_conc","abstract-positive","Concrete","CV","concrete",0,1728925643372,"concrete",1603.5,7.37994401913321
"1156","65bbdbd7bc3559a97b37263d","piss","test_conc","concrete-negative","Concrete","CV","abstract",0,1728925644856,"abstract",1446,7.27655640271871
"1157","65bbdbd7bc3559a97b37263d","believe","test_conc","abstract-positive","Concrete","CV","concrete",0,1728925646676,"concrete",1775,7.48155570190952
"1158","65bbdbd7bc3559a97b37263d","eat","test_conc","concrete-positive","Concrete","CV","abstract",0,1728925648054,"abstract",1476.5,7.29742970118398
"1159","65bbdbd7bc3559a97b37263d","spit","test_conc","concrete-negative","Concrete","CV","abstract",0,1728925649430,"abstract",1532,7.33432935030054
"1160","65bbdbd7bc3559a97b37263d","convict","test_conc","concrete-negative","Concrete","CV","abstract",0,1728925650855,"abstract",1419,7.25770767716004
"1161","65bbdbd7bc3559a97b37263d","displease","test_val","abstract-negative","Valence","CV","positive",0,1728925710307,"positive",1555,7.34923082461333
"1162","65bbdbd7bc3559a97b37263d","slap","test_val","concrete-negative","Valence","CV","positive",0,1728925711879,"positive",1588.5,7.37054545370957
"1163","65bbdbd7bc3559a97b37263d","profane","test_val","abstract-negative","Valence","CV","positive",0,1728925713354,"positive",1456,7.28344822875663
"1164","65bbdbd7bc3559a97b37263d","admired","test_val","abstract-positive","Valence","CV","negative",0,1728925714890,"negative",1496.5,7.31088432729275
"1165","65bbdbd7bc3559a97b37263d","bleed","test_val","concrete-negative","Valence","CV","positive",0,1728925716482,"positive",1679.5,7.42625140905235
"1166","65bbdbd7bc3559a97b37263d","eat","test_val","concrete-positive","Valence","CV","negative",0,1728925718063,"negative",1476.5,7.29742970118398
"1167","65bbdbd7bc3559a97b37263d","spit","test_val","concrete-negative","Valence","CV","positive",0,1728925719758,"positive",1532,7.33432935030054
"1168","65bbdbd7bc3559a97b37263d","disown","test_val","abstract-negative","Valence","CV","positive",0,1728925721260,"positive",1356.25,7.21247881728877
"1169","65bbdbd7bc3559a97b37263d","weep","test_val","concrete-negative","Valence","CV","positive",0,1728925722962,"positive",1638,7.40123126441302
"1170","65bbdbd7bc3559a97b37263d","laugh","test_val","concrete-positive","Valence","CV","negative",0,1728925724490,"negative",1579,7.36454701425564
"1171","65bbdbd7bc3559a97b37263d","fulfill","test_val","abstract-positive","Valence","CV","negative",0,1728925725975,"negative",1496,7.31055015853442
"1172","65bbdbd7bc3559a97b37263d","annoy","test_val","abstract-negative","Valence","CV","positive",0,1728925727489,"positive",1402,7.24565506759454
"1173","65bbdbd7bc3559a97b37263d","piss","test_val","concrete-negative","Valence","CV","positive",0,1728925728908,"positive",1446,7.27655640271871
"1174","65bbdbd7bc3559a97b37263d","kiss","test_val","concrete-positive","Valence","CV","negative",0,1728925730336,"negative",1428.5,7.26438022167083
"1175","65bbdbd7bc3559a97b37263d","violate","test_val","abstract-negative","Valence","CV","positive",0,1728925731767,"positive",1598.5,7.3768209684999
"1176","65bbdbd7bc3559a97b37263d","distrust","test_val","abstract-negative","Valence","CV","positive",0,1728925733101,"positive",1363,7.21744343169653
"1177","65bbdbd7bc3559a97b37263d","vomit","test_val","concrete-negative","Valence","CV","positive",0,1728925734397,"positive",1362,7.21670948670946
"1178","65bbdbd7bc3559a97b37263d","degrade","test_val","abstract-negative","Valence","CV","positive",0,1728925735651,"positive",1449,7.27862894232068
"1179","65bbdbd7bc3559a97b37263d","inspire","test_val","abstract-positive","Valence","CV","negative",0,1728925737082,"negative",1367,7.22037383672395
"1180","65bbdbd7bc3559a97b37263d","enlighten","test_val","abstract-positive","Valence","CV","negative",0,1728925738655,"negative",1428.5,7.26438022167083
"1181","65bbdbd7bc3559a97b37263d","condemn","test_val","abstract-negative","Valence","CV","positive",0,1728925740113,"positive",1444.5,7.27551851990629
"1182","65bbdbd7bc3559a97b37263d","dance","test_val","concrete-positive","Valence","CV","negative",0,1728925741484,"negative",1384.5,7.23309434261102
"1183","65bbdbd7bc3559a97b37263d","convict","test_val","concrete-negative","Valence","CV","positive",0,1728925742911,"positive",1419,7.25770767716004
"1184","65bbdbd7bc3559a97b37263d","hope","test_val","abstract-positive","Valence","CV","negative",0,1728925744602,"negative",1603.5,7.37994401913321
"1185","65bbdbd7bc3559a97b37263d","hate","test_val","abstract-negative","Valence","CV","positive",0,1728925745984,"positive",1431,7.26612877955645
"1186","65bbdbd7bc3559a97b37263d","believe","test_val","abstract-positive","Valence","CV","negative",0,1728925747724,"negative",1775,7.48155570190952
"1187","65bbdbd7bc3559a97b37263d","cook","test_val","concrete-positive","Valence","CV","negative",0,1728925749332,"negative",1568.5,7.35787502763073
"1188","65bbdbd7bc3559a97b37263d","swing","test_val","concrete-positive","Valence","CV","negative",0,1728925750860,"negative",1614.5,7.38678059019833
"1189","65bbdbd7bc3559a97b37263d","barf","test_val","concrete-negative","Valence","CV","positive",0,1728925752322,"positive",1388.5,7.23597930674685
"1190","65bbdbd7bc3559a97b37263d","imagine","test_val","abstract-positive","Valence","CV","negative",0,1728925753978,"negative",1613,7.38585107812521
"1191","65bbdbd7bc3559a97b37263d","sleep","test_val","concrete-positive","Valence","CV","negative",0,1728925755426,"negative",1434.5,7.26857163542142
"1192","65bbdbd7bc3559a97b37263d","sing","test_val","concrete-positive","Valence","CV","negative",0,1728925756806,"negative",1378.5,7.22875123046385
"1193","65bbdbd7bc3559a97b37263d","puke","test_val","concrete-negative","Valence","CV","positive",0,1728925758212,"positive",1457,7.2841348061952
"1194","65bbdbd7bc3559a97b37263d","carjack","test_val","concrete-negative","Valence","CV","positive",0,1728925759691,"positive",1484.5,7.30283329420381
"1195","65bbdbd7bc3559a97b37263d","bathe","test_val","concrete-positive","Valence","CV","negative",0,1728925761205,"negative",1466,7.2902928824466
"1196","65bbdbd7bc3559a97b37263d","zing","test_val","abstract-positive","Valence","CV","positive",1,1728925763161,"positive",1806.5,7.4991465505877
"1197","65bbdbd7bc3559a97b37263d","smooch","test_val","concrete-positive","Valence","CV","negative",0,1728925764748,"negative",1488,7.30518821539304
"1198","65bbdbd7bc3559a97b37263d","wish","test_val","abstract-positive","Valence","CV","negative",0,1728925766146,"negative",1597.5,7.37619518625169
"1199","65bbdbd7bc3559a97b37263d","intimidate","test_val","abstract-negative","Valence","CV","positive",0,1728925767586,"positive",1572.5,7.3604219885746
"1200","65bbdbd7bc3559a97b37263d","excite","test_val","abstract-positive","Valence","CV","negative",0,1728925769151,"negative",1452.5,7.28104148872607
"1201","5ae74788d5ec5e000175ea08","bleed","test_val","concrete-negative","Valence","VC","positive",0,1728920971456,"positive",1825.5,7.50960920109569
"1202","5ae74788d5ec5e000175ea08","spit","test_val","concrete-negative","Valence","VC","negative",1,1728920978149,"negative",4292,8.36450810375059
"1203","5ae74788d5ec5e000175ea08","distrust","test_val","abstract-negative","Valence","VC","negative",1,1728920979927,"negative",1882,7.54009032014532
"1204","5ae74788d5ec5e000175ea08","sleep","test_val","concrete-positive","Valence","VC","positive",1,1728920982815,"positive",2336,7.75619534394812
"1205","5ae74788d5ec5e000175ea08","enlighten","test_val","abstract-positive","Valence","VC","positive",1,1728920985328,"positive",2347.5,7.76110621108242
"1206","5ae74788d5ec5e000175ea08","annoy","test_val","abstract-negative","Valence","VC","negative",1,1728920987526,"negative",2289.25,7.73597953198784
"1207","5ae74788d5ec5e000175ea08","slap","test_val","concrete-negative","Valence","VC","negative",1,1728920989805,"negative",2047.5,7.62437481572722
"1208","5ae74788d5ec5e000175ea08","displease","test_val","abstract-negative","Valence","VC","negative",1,1728920991570,"negative",1737.5,7.46020257743895
"1209","5ae74788d5ec5e000175ea08","condemn","test_val","abstract-negative","Valence","VC","negative",1,1728920993421,"negative",2707.5,7.90378097887515
"1210","5ae74788d5ec5e000175ea08","wish","test_val","abstract-positive","Valence","VC","positive",1,1728920995211,"positive",2946.5,7.98837330427797
